brandId,brandName,aliases,categoryId,logo,luxuryLevel,rankingWeight,brandStatus,originCountryId
rue21,rue21,"[""Rue21""]",fashion,,lifestyle,72,active,united-states
rukka,Rukka,"[""Rukka Outlet"",""RukkaOutlet""]",fashion,,fashion,60,active,
rumi,RUMI,"[""Rumi""]",fashion,,lifestyle,66,active,united-states
russell-and-bromley,Russell & Bromley,"[""Russell and Bromley"",""Russell Bromley"",""RussellBromley""]",shoes-bags,,lifestyle,50,active,united-kingdom
russell-athletic,Russell Athletic,"[""Russell"",""RussellAthletic""]",sportswear,,sports,76,active,united-states
rvca,RVCA,[],sportswear,,lifestyle,72,active,united-states
rylko,Ryłko,"[""Ryłko"",""Ryłko"",""Ryłko Outlet""]",shoes-bags,,fashion,60,active,poland
roesle,Rösle,"[""Rosle""]",fashion,,fashion,60,active,unknown
s-c-o-u-t,S.C.O.U.T.,[],fashion,,fashion,50,active,
s-oliver,s.Oliver,"[""s Oliver"",""sOliver""]",fashion,,fashion,72,active,germany
sabon,Sabon,[],beauty,,fashion,50,active,unknown
st-dupont,S.T. Dupont,"[""ST Dupont"",""S T Dupont""]",luxury,,luxury,72,active,france
sabor-a-espana,Sabor a España,"[""Sabor a Espana"",""SaboraEspana""]",food,,lifestyle,65,active,spain
sacai,sacai,"[""Sacai""]",luxury,,luxury,84,active,japan
safety-1st,Safety 1st,"[""Safety1st""]",children,,lifestyle,66,active,united-states
sagiakos,Sagiakos,"[""Sagiakos""]",fashion,,fashion,60,active,greece
sail-racing,Sail Racing,"[""SailRacing"",""Sail Racing International"",""Sail Racing Sportswear""]",sportswear,,sports,76,active,sweden
saint-laurent,Saint Laurent,"[""Yves Saint Laurent"",""YSL"",""Saint Laurent"",""SaintLaurent"",""YvesSaintLaurent""]",luxury,,luxury,96,active,france
saks-off-5th,Saks OFF 5TH,"[""Saks Fifth Avenue OFF 5TH"",""Saks Off 5th"",""SaksOFF5TH"",""SaksOff5th""]",fashion,,premium,84,active,united-states
salamander-outlet,Salamander Outlet,"[""Salamander""]",fashion,,fashion,60,active,unknown
salewa,Salewa,[],fashion,,fashion,60,active,unknown
salomon,Salomon,[],sportswear,,sports,86,active,france
salsa,Salsa,"[""Salsa""]",fashion,,fashion,62,active,
salsa-jeans,Salsa Jeans,[],fashion,,fashion,50,active,
saltrock,Saltrock,[],fashion,,lifestyle,60,active,united-kingdom
salvatore-ferragamo,Salvatore Ferragamo,"[""SalvatoreFerragamo""]",luxury,,fashion,70,active,italy
samanta-lingerie,Samanta Lingerie,"[""Samanta""]",fashion,,fashion,56,active,poland
sambonet,Sambonet,"[""Sambonet Paderno""]",home-lifestyle,,premium,60,active,italy
samsonite,Samsonite,[],shoes-bags,,premium,86,active,united-states
samsoe-samsoe,Samsøe Samsøe,"[""Samsoe Samsoe""]",fashion,,fashion,70,active,denmark
sand-copenhagen,Sand Copenhagen,"[""SAND"",""Sand"",""SAND Copenhagen"",""SandCopenhagen""]",fashion,,premium,76,active,denmark
sandro,Sandro,[],fashion,,premium,86,active,france
sandro-ferrone,Sandro Ferrone,"[""SandroFerrone""]",fashion,,fashion,72,active,italy
sandro-kids,Sandro Kids,[],fashion,,fashion,50,active,
sanrio,Sanrio,[],children,,lifestyle,72,active,japan
santoni,Santoni,[],shoes-bags,,luxury,84,active,italy
sas-factory-shoe-store,SAS Factory Shoe Store,"[""SAS Shoes"",""San Antonio Shoemakers"",""SASFactoryShoeStore"",""SASShoes"",""SanAntonioShoemakers""]",shoes-bags,,lifestyle,72,active,united-states
sash-and-co,Sash & Co,"[""Sash and Co"",""Sash Co"",""SashCo"",""SashandCo""]",jewelry-watches,,lifestyle,55,active,united-kingdom
satch,Satch,[],fashion,,fashion,70,active,
saucony,Saucony,[],sportswear,,sports,80,active,united-states
save-the-duck,Save The Duck,"[""SaveTheDuck""]",fashion,,premium,78,active,italy
sbs,SBS,"[""SBS""]",fashion,,fashion,60,active,
scalpers,Scalpers,[],fashion,,premium,76,active,spain
scalpers-woman,Scalpers Woman,"[""ScalpersWoman""]",fashion,,fashion,70,active,spain
scamp-and-dude,Scamp & Dude,"[""Scamp and Dude"",""Scamp Dude"",""ScampDude"",""ScampandDude""]",fashion,,lifestyle,66,active,united-kingdom
scarpa,SCARPA,"[""Scarpa""]",sportswear,,premium,76,active,italy
scents,Scents,[],home,,fashion,70,active,netherlands
schiesser,Schiesser,[],fashion,,fashion,60,active,unknown
schlossberg,Schlossberg,"[""Schlossberg Outlet"",""SchlossbergOutlet""]",fashion,,fashion,60,active,
schott,Schott,[],fashion,,premium,70,active,united-states
schuh,Schuh,[],shoes-bags,,lifestyle,70,active,united-kingdom
schoffel,Schöffel,"[""Schoffel""]",fashion,,premium,70,active,
scorett,Scorett,"[""Scorett Shoes"",""Scorett Footwear"",""Scorett Outlet""]",shoes-bags,,fashion,72,active,sweden
scorpion-bay,Scorpion Bay,[],fashion,,fashion,50,active,
scotch-and-soda,Scotch & Soda,"[""Scotch and Soda"",""Scotch Soda"",""ScotchSoda"",""ScotchandSoda""]",fashion,,premium,80,active,netherlands
scotch-grain,Scotch Grain,"[""ScotchGrain""]",shoes-bags,,premium,72,active,japan
scotta-1985,Scotta 1985,"[""Scotta""]",fashion,,fashion,63,active,spain
scuffers,Scuffers,[],fashion,,fashion,68,active,spain
seagull,Seagull,[],fashion,,fashion,70,active,
seasalt,Seasalt,"[""Seasalt Cornwall"",""SeasaltCornwall""]",fashion,,lifestyle,70,active,united-kingdom
seaside,Seaside,[],shoes-bags,,fashion,70,active,portugal
sebago,Sebago,"[""Sebago""]",shoes-bags,,fashion,60,active,greece
secrid,Secrid,[],shoes-bags,,premium,70,active,
seidensticker,Seidensticker,[],fashion,,fashion,60,active,unknown
seiko,Seiko,[],jewelry-watches,,premium,84,active,japan
selected,Selected,[],fashion,,fashion,60,active,unknown
self-portrait,Self-Portrait,"[""Self Portrait"",""SelfPortrait""]",fashion,,premium,82,active,united-kingdom
selva-oro,SELVA ORO,[],fashion,,fashion,50,active,
serendipity,Serendipity,[],accessories,,lifestyle,60,active,united-kingdom
serge-blanco,Serge Blanco,"[""SergeBlanco""]",fashion,,lifestyle,70,active,france
sergio-rossi,Sergio Rossi,"[""SergioRossi""]",shoes-bags,,luxury,84,active,italy
sessun,Sessùn,"[""Sessun""]",fashion,,premium,70,active,france
seventy,Seventy,[],fashion,,premium,74,active,italy
shilton,Shilton,[],fashion,,fashion,55,active,france
shinola,Shinola,[],jewelry-watches,,premium,78,active,united-states
ships,SHIPS,"[""Ships""]",fashion,,premium,74,active,japan
shiseido,Shiseido,[],beauty,,premium,86,active,japan
shoe-carnival,Shoe Carnival,"[""ShoeCarnival""]",shoes-bags,,lifestyle,72,active,united-states
shoe-dept,SHOE DEPT.,"[""Shoe Dept"",""SHOE DEPT. ENCORE"",""SHOE DEPT"",""SHOEDEPT"",""ShoeDept"",""SHOE DEPT ENCORE"",""SHOEDEPTENCORE""]",shoes-bags,,lifestyle,70,active,united-states
shoe-palace,Shoe Palace,"[""ShoePalace""]",shoes-bags,,lifestyle,72,active,united-states
shoebuya,Shoebuya,"[""Shoe Buya"",""ShoeBuya""]",shoes-bags,,fashion,58,active,italy
shreeji-presents-the-village-news,Shreeji Presents: The Village News,"[""Shreeji"",""The Village News"",""Shreeji Presents The Village News"",""TheVillageNews""]",home,,lifestyle,68,active,united-kingdom
siebel,Siebel,[],jewelry-watches,,fashion,70,active,netherlands
siebel-diamonds,Siebel Diamonds,"[""SiebelDiamonds""]",jewelry-watches,,fashion,70,active,netherlands
siebel-juweliers,Siebel Juweliers,"[""Siebel Jewelers""]",jewelry-watches,,premium,65,active,netherlands
sigg,SIGG,"[""Sigg""]",home,,premium,66,active,switzerland
sigikid,Sigikid,[],fashion,,fashion,60,active,unknown
signal,Signal,"[""SIGNAL""]",fashion,,fashion,70,active,denmark
silbon,Silbon,"[""SILBON""]",fashion,,fashion,72,active,spain
silesia-jeans,Silesia Jeans,[],fashion,,fashion,50,active,poland
silver-fox,Silver Fox,[],accessories,,lifestyle,50,active,lithuania
silvestri-e-taddei,Silvestri e Taddei,[],fashion,,fashion,50,active,
simone-perele,Simone Pérèle,"[""Simone Perele"",""SimonePerele""]",fashion,,premium,70,active,france
simonetta,Simonetta,[],children,,luxury,76,active,italy
simorra,Simorra,"[""Javier Simorra"",""JavierSimorra""]",fashion,,premium,72,active,spain
simple-caracters,Simple Caracters,"[""Simple Caracters""]",fashion,,fashion,60,active,greece
sinsay,Sinsay,"[""SINSAY""]",fashion,,lifestyle,50,active,lithuania
sisley,Sisley,[],fashion,,fashion,76,active,italy
sissy-boy,Sissy Boy,"[""SissyBoy""]",fashion,,fashion,70,active,netherlands
sita-murt,Sita Murt,"[""SitaMurt""]",fashion,,fashion,70,active,spain
sizeer,Sizeer,[],sportswear,,sports,50,active,
sjyp,SJYP,[],fashion,,premium,72,active,south-korea
skechers,Skechers,"[""Skechers Outlet"",""SkechersOutlet""]",sportswear,,lifestyle,88,active,united-states
skin-travel,Skin Travel,[],shoes-bags,,fashion,70,active,portugal
skinija,Skinija,[],fashion,,lifestyle,50,active,lithuania
skiny,Skiny Hanro,"[""Skiny Hanro Outlet"",""SkinyHanro"",""SkinyHanroOutlet""]",fashion,,fashion,60,active,
skiro,Skiro,[],fashion,,lifestyle,50,active,lithuania
skomax,SKOMAX,"[""Skomax""]",shoes-bags,,lifestyle,55,active,norway
skopes,Skopes,[],fashion,,lifestyle,62,active,united-kingdom
skullcandy,Skullcandy,[],home,,lifestyle,70,active,united-states
skyl,SKYL,[],fashion,,lifestyle,60,active,united-kingdom
sloggi,Sloggi,[],fashion,,premium,70,active,
slowear,Slowear,[],fashion,,premium,80,active,italy
sly,SLY,"[""Sly""]",fashion,,fashion,70,active,japan
smashbox,smashbox,[],beauty,,fashion,60,active,unknown
smiggle,Smiggle,[],accessories,,lifestyle,50,active,united-kingdom
smyk,SMYK,"[""SMYK"",""SMYK"",""SMYK Outlet""]",children,,fashion,60,active,poland
snidel,SNIDEL,"[""Snidel""]",fashion,,premium,74,active,japan
snow-peak,Snow Peak,"[""SnowPeak""]",sportswear,,premium,82,active,japan
socks-and-more,Socks + More,"[""Socks and More""]",accessories,,fashion,60,active,greece
sofiaman,Sofiaman,[],fashion,,fashion,60,active,unknown
sokisahtel-outlet,Sokisahtel Outlet,"[""Sokisahtel""]",fashion,,fashion,60,active,unknown
sol-ere,SOL'ERE,[],fashion,,fashion,60,active,unknown
solar,Solar,"[""Solar"",""Solar"",""Solar Outlet""]",fashion,,fashion,60,active,poland
sole-trader,Sole Trader,"[""SoleTrader""]",shoes-bags,,lifestyle,50,active,united-kingdom
soliver,sOliver,"[""sOliver"",""s.Oliver"",""S Oliver""]",fashion,,fashion,62,active,
soloptical,Soloptical,[],eyewear,,lifestyle,60,active,spain
sony,Sony,[],home,,premium,78,active,japan
sony-centre,Sony Centre,"[""SonyCentre""]",electronics,,lifestyle,50,active,united-kingdom
sorbino,Sorbino,[],fashion,,fashion,70,active,italy
sorvella,Sorvella,"[""Sorvella"",""Sorvella"",""Sorvella Outlet""]",fashion,,fashion,60,active,poland
sorvella-perfume,Sorvella Perfume,"[""Sorvella""]",beauty,,lifestyle,50,active,poland
soul-converse,Soul/Converse,"[""Soul/Converse"",""Soul/Converse"",""Soul/Converse Outlet""]",sportswear,,fashion,60,active,poland
southern-marsh,Southern Marsh,"[""SouthernMarsh""]",fashion,,lifestyle,68,active,united-states
spada,Spada,[],fashion,,fashion,70,active,italy
spagnolo,SPAGNOLO,"[""Spagnolo""]",fashion,,fashion,62,active,spain
spanx,SPANX,"[""Spanx""]",fashion,,premium,76,active,united-states
sparkys,Sparkys,"[""SPARKYS"",""Sparky's""]",kids,,lifestyle,56,active,czech-republic
spencer-s,Spencer’s,"[""Spencer's"",""Spencers"",""Spencer s""]",home,,lifestyle,68,active,united-states
sperry,Sperry,[],shoes-bags,,lifestyle,78,active,united-states
spick-and-span,Spick & Span,"[""Spick and Span"",""Spick Span"",""SpickSpan"",""SpickandSpan""]",fashion,,premium,72,active,japan
spontini,Spontini,[],fashion,,fashion,55,active,france
sport-vision,Sport Vision,"[""SportVision"",""Sport Vision Outlet""]",sportswear,,sports,62,active,serbia
sportalm,Sportalm,[],fashion,,fashion,60,active,unknown
sportland-outlet,Sportland Outlet,"[""Sportland""]",sportswear,,fashion,60,active,unknown
sportplus-outlet,Sportplus Outlet,"[""Sportplus""]",sportswear,,fashion,60,active,unknown
sports-direct,Sports Direct,"[""SportsDirect""]",sportswear,,sports,70,active,united-kingdom
spyder,Spyder,[],sportswear,,sports,78,active,united-states
st-john,St. John,"[""St John"",""StJohn""]",fashion,,luxury,82,active,united-states
stadium,Stadium,[],sportswear,,lifestyle,62,active,sweden
staff-gallery,Staff Gallery,"[""Staff Gallery""]",fashion,,fashion,60,active,greece
stag-london,Stag London,"[""StagLondon""]",fashion,,lifestyle,58,active,united-kingdom
stance,Stance,[],fashion,,lifestyle,72,active,united-states
star-jewelry,STAR JEWELRY,"[""Star Jewelry"",""STARJEWELRY"",""StarJewelry""]",jewelry-watches,,premium,72,active,japan
state-of-art,State of Art,"[""StateofArt""]",fashion,,fashion,70,active,netherlands
staub,Staub,[],home,,fashion,50,active,
stefanel,Stefanel,[],fashion,,fashion,64,active,italy
steiff,Steiff,[],fashion,,fashion,70,active,
stella-mccartney,Stella McCartney,"[""StellaMcCartney""]",luxury,,luxury,88,active,united-kingdom
steve-madden,Steve Madden,"[""SteveMadden""]",shoes-bags,,fashion,82,active,united-states
stock-c,Stock C,[],fashion,,fashion,50,active,france
stockout,Stockout,[],fashion,,fashion,70,active,portugal
stone-island,Stone Island,"[""StoneIsland""]",fashion,,luxury,88,active,italy
storck,Storck,[],food,,lifestyle,70,active,
stormberg,Stormberg,"[""Stormberg Outlet""]",outdoor,,fashion,60,active,norway
stradivarius,Stradivarius,[],fashion,,fashion,60,active,spain
street-one,Street One,"[""StreetOne""]",fashion,,fashion,70,active,germany
strellson,Strellson,[],fashion,,fashion,70,active,
stroili,STROILI,[],fashion,,fashion,50,active,
stuart-weitzman,Stuart Weitzman,"[""StuartWeitzman""]",shoes-bags,,luxury,84,active,united-states
studio-optyczne,Studio Optyczne,[],eyewear,,lifestyle,50,active,poland
sugarfree,Sugarfree,"[""Sugarfree""]",fashion,,fashion,60,active,greece
suit-direct,Suit Direct,"[""SuitDirect""]",fashion,,lifestyle,60,active,united-kingdom
suits-inc,Suits Inc,[],fashion,,fashion,50,active,
suitsupply,Suitsupply,[],fashion,,premium,78,active,netherlands
summum,Summum,"[""Summum Woman""]",fashion,,fashion,64,active,netherlands
sun-factory,Sun Factory,"[""SunFactory""]",accessories,,lifestyle,70,active,france
sun-valley,Sun Valley,"[""SunValley""]",sportswear,,lifestyle,70,active,france
sun68,Sun68,[],fashion,,fashion,70,active,italy
suncoo,Suncoo,[],fashion,,premium,70,active,france
sundek,Sundek,[],fashion,,fashion,60,active,
sunglass-hut,Sunglass Hut,"[""SunglassHut""]",eyewear,,premium,82,active,united-states
sunglass-hut-lux,Sunglass Hut Lux,"[""SunglassHutLux""]",eyewear,,premium,70,active,
suns-boards,Suns Boards,"[""SunsBoards""]",sportswear,,lifestyle,70,active,italy
sunset-suits,Sunset Suits,"[""Sunset Suits"",""SunsetSuits"",""Sunset Suits Outlet""]",fashion,,fashion,60,active,poland
sunspel,Sunspel,[],fashion,,premium,74,active,united-kingdom
superdry,Superdry,[],fashion,,premium,82,active,united-kingdom
superdry-and-co,Superdry & Co,"[""Superdry and Co"",""Superdry Co"",""SuperdryCo""]",fashion,,fashion,70,active,united-kingdom
swarovski,Swarovski,"[""SWAROVSKI""]",jewelry-watches,,premium,88,active,austria
swatch,Swatch,[],jewelry-watches,,fashion,82,active,switzerland
sweaty-betty,Sweaty Betty,"[""SweatyBetty""]",sportswear,,premium,78,active,united-kingdom
swix,Swix,"[""Swix Outlet""]",sportswear,,sports,70,active,norway
system-homme,System Homme,"[""SystemHomme""]",fashion,,premium,76,active,south-korea
sostrene-grene,Søstrene Grene,"[""SstreneGrene""]",home,,lifestyle,60,active,united-kingdom
t-m-lewin,T.M.Lewin,"[""T.M. Lewin"",""TM Lewin"",""T M Lewin"",""TMLewin""]",fashion,,premium,72,active,united-kingdom
tachikichi,Tachikichi,[],home,,premium,68,active,japan
tag-heuer,TAG Heuer,"[""Tag Heuer"",""TAGHeuer"",""TagHeuer""]",jewelry-watches,,luxury,90,active,switzerland
tailor-club,Tailor Club,"[""TailorClub""]",fashion,,fashion,60,active,
tailor-vintage,Tailor Vintage,"[""TailorVintage""]",fashion,,lifestyle,68,active,united-states
takashimaya,Takashimaya,[],home,,premium,72,active,japan
takeo-kikuchi,Takeo Kikuchi,"[""TakeoKikuchi""]",fashion,,premium,76,active,japan
talbots,Talbots,"[""Talbots Outlet"",""TalbotsOutlet""]",fashion,,fashion,78,active,united-states
tamaris,Tamaris,"[""Tamaris Outlet""]",shoes-bags,,lifestyle,66,active,germany
tantuum,Tantuum,[],fashion,,fashion,58,active,poland
tara-jarmon,Tara Jarmon,"[""TaraJarmon""]",fashion,,premium,70,active,france
taranko,Taranko,[],fashion,,fashion,50,active,
tchibo,Tchibo,"[""Tchibo"",""Tchibo"",""Tchibo Outlet""]",home,,fashion,60,active,poland
ted-baker,Ted Baker,"[""TedBaker""]",fashion,,premium,84,active,united-kingdom
tefal,Tefal,"[""T-fal"",""T fal"",""Tfal""]",home,,lifestyle,78,active,france
tefal-wmf,Tefal WMF,"[""Tefal"",""WMF""]",home,,lifestyle,80,active,
tefal-official-store,Tefal Official Store,"[""TefalOfficialStore""]",home,,premium,70,active,
teletorium,Teletorium,"[""Teletorium"",""Teletorium"",""Teletorium Outlet""]",electronics,,fashion,60,active,poland
tempe,Tempe,[],fashion,,fashion,60,active,spain
tempur,Tempur,[],home,,lifestyle,60,active,united-kingdom
tenson,Tenson,[],outdoor,,sports,64,active,sweden
tenth,Tenth,[],fashion,,fashion,50,active,
terranova,Terranova,"[""TERRANOVA""]",fashion,,fashion,60,active,unknown
teva,Teva,[],shoes-bags,,sports,78,active,united-states
textura,Textura,[],home,,fashion,50,active,
tezenis,Tezenis,[],fashion,,fashion,50,active,italy
the-art-of-shaving,The Art of Shaving,"[""TheArtofShaving""]",beauty,,premium,72,active,united-states
the-baggage-factory,The Baggage Factory,"[""TheBaggageFactory""]",shoes-bags,,lifestyle,60,active,united-kingdom
the-body-shop,The Body Shop,"[""TheBodyShop""]",beauty,,lifestyle,78,active,united-kingdom
the-bostonians,The Bostonians,"[""The Bostonians""]",fashion,,fashion,60,active,greece
the-brands-outlet,The Brands Outlet,[],fashion,,fashion,55,active,
the-bridge,The Bridge,"[""TheBridge""]",shoes-bags,,premium,78,active,italy
the-carousel-club,The Carousel Club,[],fashion,,fashion,50,active,
the-childrens-place,The Children's Place,"[""The Childrens Place"",""Children's Place Outlet"",""The Children’s Place"",""The Children s Place"",""TheChildrensPlace"",""Children’s Place Outlet"",""Children s Place Outlet"",""ChildrensPlaceOutlet""]",children,,lifestyle,78,active,united-states
the-cosmetics-company-store,The Cosmetics Company Store,"[""CCS"",""Cosmetics Company Store"",""TCCS"",""THE COSMETICS COMPANY STORE"",""The Cosmetics Company"",""The ELC Company Store"",""Estée Lauder Companies Store""]",beauty,,premium,82,active,united-states
the-entertainer,The Entertainer,"[""TheEntertainer""]",toys,,lifestyle,60,active,united-kingdom
the-fashion-factory,The Fashion Factory,[],fashion,,fashion,58,active,netherlands
tesco-express,Tesco Express,"[""Tesco""]",food,,lifestyle,65,active,united-kingdom
the-fragrance-shop,The Fragrance Shop,"[""Fragrance Shop"",""TheFragranceShop""]",beauty,,lifestyle,66,active,united-kingdom
the-gift-company,The Gift Company,"[""TheGiftCompany""]",accessories,,lifestyle,60,active,united-kingdom
the-kooples,The Kooples,"[""TheKooples""]",fashion,,premium,80,active,france
the-label-yard,The Label Yard,"[""TheLabelYard""]",fashion,,premium,60,active,united-kingdom
the-north-face,The North Face,"[""North Face"",""The North Face"",""THE NORTH FACE"",""The North Face Outlet"",""TheNorthFace"",""TheNorthFaceOutlet""]",sportswear,,premium,92,active,united-states
the-perfume-shop,The Perfume Shop,"[""ThePerfumeShop""]",beauty,,lifestyle,70,active,united-kingdom
the-potions-cauldron,The Potions Cauldron,"[""ThePotionsCauldron""]",accessories,,lifestyle,55,active,united-kingdom
the-press,The Press,[],books-stationery,,fashion,70,active,portugal
the-rangers-store,The Rangers Store,"[""Rangers Store""]",sportswear,,fashion,50,active,united-kingdom
the-range,The Range,"[""TheRange""]",home,,lifestyle,60,active,united-kingdom
the-society-shop,The Society Shop,"[""TheSocietyShop""]",fashion,,fashion,60,active,unknown
the-sweet-emporium,The Sweet Emporium,"[""TheSweetEmporium"",""Peggy Annes Sweet Emporium""]",food-confectionery,,lifestyle,50,active,united-kingdom
the-uniform-outlet,The Uniform Outlet,"[""TheUniformOutlet""]",fashion,,lifestyle,68,active,united-states
the-works,The Works,"[""TheWorks""]",books-stationery,,lifestyle,58,active,united-kingdom
theilma,Theilma,[],fashion,,premium,68,active,south-korea
theory,Theory,"[""Theory Outlet"",""TheoryOutlet""]",fashion,,premium,86,active,united-states
thom-browne,Thom Browne,"[""ThomBrowne""]",luxury,,luxury,88,active,united-states
thomas-sabo,Thomas Sabo,"[""ThomasSabo""]",jewelry-watches,,lifestyle,60,active,united-kingdom
thun,Thun,[],home,,lifestyle,60,active,
tiger-of-sweden,Tiger of Sweden,"[""TigerofSweden""]",fashion,,fashion,60,active,unknown
tillys,Tillys,[],fashion,,lifestyle,74,active,united-states
timberland,Timberland,"[""Timberland Outlet"",""TimberlandOutlet""]",sportswear,,lifestyle,86,active,united-states
timberland-kids,Timberland Kids,"[""TimberlandKids""]",children,,lifestyle,70,active,united-states
time-homme,Time Homme,"[""TimeHomme""]",fashion,,premium,78,active,south-korea
time-trend,Time Trend,"[""Time Trend"",""TimeTrend"",""Time Trend Outlet""]",jewelry-watches,,fashion,60,active,poland
tinar,Tinar,[],fashion,,fashion,50,active,unknown
tissot,Tissot,[],jewelry-watches,,premium,84,active,switzerland
tk-maxx,TK Maxx,"[""TKMaxx"",""T.K. Maxx"",""T K Maxx""]",fashion,,lifestyle,60,active,united-kingdom
toblerone,Toblerone,[],food-confectionery,,lifestyle,72,active,switzerland
tods,TOD'S,"[""Tod's"",""Tods"",""TOD’S"",""TOD S"",""TODS"",""Tod’s"",""Tod s""]",shoes-bags,,luxury,90,active,italy
tog24,TOG24,[],sportswear,,lifestyle,60,active,united-kingdom
toi-and-moi,Toi & moi,"[""Toi and moi""]",fashion,,fashion,60,active,greece
tokyo-shirts,Tokyo Shirts,"[""TOKYO SHIRTS"",""TokyoShirts"",""TOKYOSHIRTS""]",fashion,,fashion,68,active,japan
toledo-72,Toledo 72,"[""Toledo72""]",beauty,,premium,66,active,italy
tom-ford,Tom Ford,"[""TomFord""]",luxury,,luxury,94,active,united-states
tom-tailor,Tom Tailor,"[""TomTailor""]",fashion,,fashion,78,active,germany
tom-tailor-denim,Tom Tailor Denim,"[""TomTailorDenim""]",fashion,,fashion,60,active,unknown
tom-tailor-kids,Tom Tailor Kids,"[""TomTailorKids""]",fashion,,fashion,60,active,unknown
tommy-bahama,Tommy Bahama,"[""Tommy Bahama Outlet"",""TommyBahama"",""TommyBahamaOutlet""]",fashion,,premium,82,active,united-states
tommy-hilfiger,Tommy Hilfiger,"[""Tommy"",""Tommy Hilfiger"",""Tommy Hilfiger Outlet"",""TommyHilfiger"",""TommyHilfigerOutlet""]",fashion,,premium,92,active,united-states
tommy-hilfiger-kids,Tommy Hilfiger Kids,"[""TommyHilfigerKids""]",children,,premium,78,active,united-states
tommy-hilfiger-sport,Tommy Hilfiger Sport,"[""Tommy Hilfiger Sport""]",fashion,,fashion,62,active,
tommy-hilfiger-women-and-kids,Tommy Hilfiger Women & Kids,"[""Tommy Hilfiger Women and Kids"",""Tommy Hilfiger Women Kids""]",fashion,,premium,76,active,united-states
tommy-jeans,Tommy Jeans,"[""TommyJeans"",""Tommy Hilfiger Jeans""]",fashion,,premium,70,active,
tomorrowland,Tomorrowland,[],fashion,,premium,78,active,japan
tonet,Tonet,"[""Tonet""]",fashion,,premium,72,active,
too-faced,Too Faced,"[""TooFaced""]",beauty,,fashion,60,active,unknown
top-gift,Top Gift,"[""TopGift""]",accessories,,lifestyle,50,active,united-kingdom
topmerk-schoenen,Topmerk Schoenen,"[""TopmerkSchoenen""]",shoes-bags,,fashion,70,active,netherlands
torrid,Torrid,[],fashion,,fashion,74,active,united-states
tory-burch,Tory Burch,"[""Tory Burch Outlet"",""ToryBurch"",""ToryBurchOutlet""]",shoes-bags,,premium,90,active,united-states
tosca-blu,Tosca Blu,"[""ToscaBlu""]",shoes-bags,,fashion,58,active,italy
tous,TOUS,"[""Tous""]",jewelry-watches,,premium,78,active,spain
towmy,Towmy,[],fashion,,lifestyle,50,active,lithuania
toys-center,Toys Center,"[""ToysCenter""]",toys,,lifestyle,60,active,italy
toys-con-te,Toys Con Te,"[""ToysConTe""]",toys,,lifestyle,70,active,italy
toys-n-motion,Toys N Motion,"[""ToysNMotion""]",children,,lifestyle,66,active,united-states
toytown,Toytown,[],toys,,lifestyle,60,active,united-kingdom
tradehome-shoes,Tradehome Shoes,"[""TradehomeShoes""]",shoes-bags,,lifestyle,68,active,united-states
tradition-des-vosges,Tradition des Vosges,"[""TraditiondesVosges""]",home,,lifestyle,70,active,france
travelpro,Travelpro,[],shoes-bags,,lifestyle,72,active,united-states
trespass,Trespass,[],sportswear,,sports,76,active,united-kingdom
tripp,Tripp,[],shoes-bags,,lifestyle,70,active,united-kingdom
triumph,Triumph,[],fashion,,lifestyle,70,active,switzerland
true-religion,True Religion,"[""True Religion Outlet"",""TrueReligion"",""TrueReligionOutlet""]",fashion,,premium,82,active,united-states
trussardi,Trussardi,[],fashion,,premium,82,active,italy
tsakiris-mallas,Tsakiris Mallas,"[""Tsakiris Mallas""]",shoes-bags,,fashion,60,active,greece
tui,TUI,[],travel,,lifestyle,60,active,germany
tumi,TUMI,"[""Tumi""]",shoes-bags,,premium,88,active,united-states
twin-set,TWIN SET,[],fashion,,fashion,50,active,
twinset,Twinset,[],fashion,,premium,82,active,italy
twojeys,Twojeys,[],fashion,,fashion,50,active,
unique-home-design,Unique Home Design,[],home,,lifestyle,50,active,france
retro-jeans,Retro Jeans,[],fashion,,fashion,60,active,unknown
roberto-della-croce,Roberto Della Croce,[],fashion,,fashion,60,active,unknown
rosefield,Rosefield,[],accessories,,fashion,60,active,unknown
shoetique,Shoetique,[],fashion,,fashion,60,active,unknown
silhouette,Silhouette,[],accessories,,fashion,60,active,unknown
silit,Silit,[],home,,fashion,60,active,unknown
springfield,Springfield,[],fashion,,fashion,60,active,unknown
tisak,Tisak,[],books-stationery,,fashion,60,active,unknown
retro,Retro,[],fashion,,fashion,50,active,unknown
rieker,Rieker,[],shoes-bags,,fashion,50,active,unknown
ropogo,Ropogó,"[""Ropogo""]",food-chocolate,,fashion,50,active,unknown
saxoo-london,Saxoo London,[],fashion,,fashion,50,active,unknown
secret-shoes,Secret Shoes,[],shoes-bags,,fashion,50,active,unknown
sun-and-more,Sun & More,"[""Sun and More""]",fashion,,fashion,50,active,unknown
suit-and-wedding-store,Suit & Wedding Store,[],fashion,,fashion,50,active,unknown
swims,Swims,"[""SWIMS""]",fashion,,premium,50,active,norway
thomas-breitling,Thomas Breitling,[],fashion,,fashion,50,active,unknown
tufte-wear,Tufte Wear,"[""Tufte""]",fashion,,lifestyle,50,active,norway
tally-weijl,Tally Weijl,"[""TALLY WEIJL""]",fashion,,fashion,50,active,switzerland
